0, 0, 36, 12, -1, -1, -1, -1
1, 0.00022, 8, 12, -1, -1, -1, -1
2, 0.022352, 778, 3216, -1, -1, -1, -1
3, 0.316004, 1765, 8541, 3590.71, 26.9616, 0, -1
7, 0.111512, 967, 4303, 19.8651, 4.6457, -1, -1
6, 0.01609, 6145, 29844, 20.0576, 4.38545, -1, -1
7, 0.179227, 2684, 12337, 15.1172, 3.97377, -1, -1
8, 0.071017, 2684, 12306, 15.1172, 3.90863, -1, -1
9, 0.037404, 2684, 12306, 7.05576, 3.74879, -1, -1
7, 0.024957, 2447, 11134, 6.35781, 3.72439, -1, -1
4, 0.441408, 2447, 11134, 6.35781, 3.72439, -1, -1
5, 0.016343, 1141, 4385, 6.35781, 3.59662, -1, -1
-1, 0.796327, 1141, 4385, 6.35781, 3.59662, 0, 20
